popularity,vote_count,video,poster_path,id,adult,backdrop_path,backdrop_path,original_language,original_title,genre_ids,title,vote_average,overview,release_date
55.703,7468,False,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,293167,False,/nXty6BXuGWZeQfgyL6w2rN7JJSe.jpg,/nXty6BXuGWZeQfgyL6w2rN7JJSe.jpg,en,Kong: Skull Island,"[28, 12, 14]",Kong: Skull Island,6.4,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",2017-03-08
55.562,142,False,/gyDV5LppSJtas1YIE3aVhhG1t5D.jpg,573699,False,/yfewveQ7o5ignk7WnjmFFjb4QfH.jpg,/yfewveQ7o5ignk7WnjmFFjb4QfH.jpg,zh,白蛇：缘起,"[16, 14, 10749]",White Snake,7.7,"One day a young woman named Blanca is saved by Xuan, a snake catcher from a nearby village. She has lost her memory, and together they go on a journey to discover her real identity, developing deeper feelings for one another along the way. But as they learn more about her past, they uncover a darker plot of supernatural forces vying for power, with the fate of the world hanging in the balance.",2019-01-11
55.244,5297,False,/jfIpMh79fGRqYJ6PwZLCntzgxlF.jpg,339964,False,/5rYnygKCkmqWuMv1O5yAnzGF8gV.jpg,/5rYnygKCkmqWuMv1O5yAnzGF8gV.jpg,en,Valerian and the City of a Thousand Planets,"[28, 12, 878]",Valerian and the City of a Thousand Planets,6.6,"In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",2017-07-20
55.215,8,False,/vh4f6N3VdgzmYnRK3VctwBZWdv9.jpg,570269,False,/pz81SGRPxUI3OINfpf7XIdwEJgI.jpg,/pz81SGRPxUI3OINfpf7XIdwEJgI.jpg,ja,劇場版トリニティセブン -天空図書館と真紅の魔王-,"[28, 16, 35, 14]",Trinity Seven 2: Heavens Library & Crimson Lord,6.7,"The series focuses on the adventures of Arata Kasuga, a high school student, who is targeted by Lilith, a teacher at a mystical school. Given three choices in an effort to help save the breakdown phenomenon of the world by evil forces and while attempting to solve the mystery of his beloved cousin and childhood friend, Hijiri, who disappeared to a difference space.",2019-03-29
55.166,3,False,/arpocKRbENtPc3ywxlzG7XVTPeG.jpg,538831,False,,,en,Unbound,"[28, 80, 18, 53]",Unbound,4,Julius Fonteneau has decided to take the law into his own hands after his daughter has gone missing. His only friend supports him while his wife resents him and the police are growing suspicious of his intentions. He must determine right from wrong and make the ultimate decision to kill the man he believes to have taken his daughter,2020-02-03
55.037,145,False,/7I8BmtqjLyyMf3EjrUEIQs0gFYw.jpg,625568,False,/e7bpDu3RKsjOYLSt9gHYT2c32Zd.jpg,/e7bpDu3RKsjOYLSt9gHYT2c32Zd.jpg,en,Unhinged,"[28, 53]",Unhinged,6.1,A case of road rage turns into full-blown terror when an unstable driver follows a woman and her son.,2020-07-02
54.802,69,False,/ziIyuNNNwYqv0qbOpV9VvvdnRBb.jpg,690369,False,/z0AhDPXIxuZBJGDojlpdbvPAnFg.jpg,/z0AhDPXIxuZBJGDojlpdbvPAnFg.jpg,en,LEGO DC: Shazam! Magic and Monsters,"[28, 12, 16, 35, 878, 10751]",LEGO DC: Shazam! Magic and Monsters,8,"It’s high time the Justice League took notice of Shazam, but joining the world’s greatest team of superheroes is a lot harder when they’ve all been turned into kids.",2020-04-28
54.792,267,False,/ae9yrSAS7nLZPbbkOm61pSuIqeo.jpg,500852,False,/5OoR3aVpxXluSCe9P5mhqOa36Gb.jpg,/5OoR3aVpxXluSCe9P5mhqOa36Gb.jpg,en,Miss Bala,[28],Miss Bala,6.4,"Gloria finds a power she never knew she had when she is drawn into a dangerous world of cross-border crime. Surviving will require all of her cunning, inventiveness, and strength.",2019-02-01
54.563,227,False,/w1SBqj0fn1j72ST5i1jauWo3swT.jpg,537055,False,/645T4C9rip5mvK2UrwTmLPIuKYd.jpg,/645T4C9rip5mvK2UrwTmLPIuKYd.jpg,en,Wonder Woman: Bloodlines,"[28, 16, 14]",Wonder Woman: Bloodlines,7.1,"When Amazon princess Diana of Themyscira chooses to save fighter pilot Steve Trevor, it’s a choice that will change her world and ours. Fulfilling the role of both ambassador as well as protector, Diana earns the name Wonder Woman from the gracious people of Earth. But her heart is as strong as her will as she is determined to help a troubled and embittered young girl whom has fallen in with a deadly organization known only as Villainy, Inc! Get ready for an exciting adventure packed with brutal battles, myth and wonder!",2019-10-04
54.465,2599,False,/zKu5MNy9QW1a5ZHgv7iAp3kRZpE.jpg,136799,False,/pVoPfIJCVusuELtfpZzadXsKxhs.jpg,/pVoPfIJCVusuELtfpZzadXsKxhs.jpg,en,Trolls,"[12, 16, 35, 14, 10402, 10751]",Trolls,6.7,"Lovable and friendly, the trolls love to play around. But one day, a mysterious giant shows up to end the party. Poppy, the optimistic leader of the Trolls, and her polar opposite, Branch, must embark on an adventure that takes them far beyond the only world they’ve ever known.",2016-10-13
54.444,350,False,/yce0CZPWd0GGudksRJi8p4gDj1M.jpg,526019,False,/wMv7GL12s0bJmfv3ckdglOCQ8B3.jpg,/wMv7GL12s0bJmfv3ckdglOCQ8B3.jpg,en,Like a Boss,[35],Like a Boss,6.6,"Two female friends with very different ideals decide to start a beauty company together. One is more practical, while the other wants to earn her fortune and live a lavish lifestyle.",2020-01-09
54.433,7521,False,/j81UchtrmCAsnFQk71wF38zloMm.jpg,294254,False,/4mcOCiR06dqQ5eoEJcG3zvonjOa.jpg,/4mcOCiR06dqQ5eoEJcG3zvonjOa.jpg,en,Maze Runner: The Scorch Trials,"[28, 878, 53]",Maze Runner: The Scorch Trials,6.7,"Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.",2015-09-09
54.017,9797,False,/22hqf97LadMvkd4zDi3Bq25xSqD.jpg,353486,False,/rz3TAyd5kmiJmozp3GUbYeB5Kep.jpg,/rz3TAyd5kmiJmozp3GUbYeB5Kep.jpg,en,Jumanji: Welcome to the Jungle,"[28, 12, 35, 14]",Jumanji: Welcome to the Jungle,6.8,"The tables are turned as four teenagers are sucked into Jumanji's world - pitted against rhinos, black mambas and an endless variety of jungle traps and puzzles. To survive, they'll play as characters from the game.",2017-12-09
53.788,666,False,/vN7JHlHOT9rHNDU27tfYqhABBj5.jpg,465086,False,/bYSenwevJ3e71W0aweIv0vhBrhS.jpg,/bYSenwevJ3e71W0aweIv0vhBrhS.jpg,en,The Grudge,"[27, 9648]",The Grudge,5.7,"After a young mother murders her family in her own house, a detective attempts to investigate the mysterious case, only to discover that the house is cursed by a vengeful ghost. Now targeted by the demonic spirits, the detective must do anything to protect herself and her family from harm.",2020-01-02
53.506,5437,False,/7Dktk2ST6aL8h9Oe5rpk903VLhx.jpg,454983,False,/itiz2OBK4ns6XT0ufXtusojmMt9.jpg,/itiz2OBK4ns6XT0ufXtusojmMt9.jpg,en,The Kissing Booth,"[35, 10749]",The Kissing Booth,7.3,"When teenager Elle's first kiss leads to a forbidden romance with the hottest boy in high school, she risks her relationship with her best friend.",2018-05-11
53.403,7935,False,/tcNniniS4rfqrLH0oORikJfnIwY.jpg,398818,False,/hrMbAi9fPTmc6EtpyyAgDKznptu.jpg,/hrMbAi9fPTmc6EtpyyAgDKznptu.jpg,en,Call Me by Your Name,"[10749, 18]",Call Me by Your Name,8.3,"In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",2017-09-01
53.104,1371,False,/jhZlXSnFUpNiLAek9EkPrtLEWQI.jpg,480414,False,/drpgGlcOarywXgwhb4Dap9QtSlg.jpg,/drpgGlcOarywXgwhb4Dap9QtSlg.jpg,en,The Curse of La Llorona,"[27, 9648, 53]",The Curse of La Llorona,5.7,A social worker dealing with the disappearance of two children fears for her own family after beginning the investigation.,2019-04-17
53.075,3134,False,/1VCRVaBObV3ZLDuuYQHCs87NBmi.jpg,278154,False,/lyt9DYP0Suy1j8XnjJl0saVOs8K.jpg,/lyt9DYP0Suy1j8XnjJl0saVOs8K.jpg,en,Ice Age: Collision Course,"[12, 16, 35, 10751]",Ice Age: Collision Course,6,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and encountering a host of colorful new characters.",2016-06-23
52.992,588,False,/kZHnblqmTBUBgzYBIxWIz9txsEi.jpg,514921,False,/yBxq43FaskaXDGKWNJQmM75WoGS.jpg,/yBxq43FaskaXDGKWNJQmM75WoGS.jpg,en,The Aeronauts,"[12, 18, 10749]",The Aeronauts,6.9,"In 1862, daredevil balloon pilot Amelia Wren teams up with pioneering meteorologist James Glaisher  to advance human knowledge of the weather and fly higher than anyone in history. While breaking records and advancing scientific discovery, their voyage to the very edge of existence helps the unlikely pair find their place in the world they have left far below them. But they face physical and emotional challenges in the thin air, as the ascent becomes a fight for survival.",2019-11-04
52.89,60,False,/saxPKOrN6rNScTicLpBDZw58Cw.jpg,586954,False,/poKtpiQ0akacXzXohWmtb0Z7nFD.jpg,/poKtpiQ0akacXzXohWmtb0Z7nFD.jpg,de,Latte Igel und der magische Wasserstein,"[12, 16, 35, 10751]",Latte and the Magic Waterstone,6.8,"When a greedy bear steals a magic stone to keep the forest’s water for himself, a brave hedgehog and a timid squirrel must work together to retrieve it.",2019-12-11
52.85,4,False,/ihe3gVXM2n36hzryEUc3u1ansch.jpg,727404,False,/bKZ4y4jECYX5yLY1FgdYPCswvYa.jpg,/bKZ4y4jECYX5yLY1FgdYPCswvYa.jpg,fr,Vibration,[27],Vibration,3.1,"In an effort to communicate with her dead mother, 16-year old Alexis accidentally summons a demon who tries to steal her soul. Does she have what it takes to send him back to Hell?",2020-07-24
52.81,8213,False,/hfFTPAA9CFHN6HGRkWZ6DdgGk8z.jpg,291805,False,/dYbVleDgPLFZQoM78K4Cq4WARoF.jpg,/dYbVleDgPLFZQoM78K4Cq4WARoF.jpg,en,Now You See Me 2,"[28, 35, 53]",Now You See Me 2,6.8,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",2016-06-02
52.781,3369,False,/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg,527641,False,/27ZkYMWynuK2qiDP6awc3MsCaOs.jpg,/27ZkYMWynuK2qiDP6awc3MsCaOs.jpg,en,Five Feet Apart,"[18, 10749]",Five Feet Apart,8.3,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",2019-03-15
52.74,12906,False,/kBvO58pt13dgYImjZNjq6QiOT8n.jpg,381288,False,/9pkZesKMnblFfKxEhQx45YQ2kIe.jpg,/9pkZesKMnblFfKxEhQx45YQ2kIe.jpg,en,Split,"[27, 53]",Split,7.3,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart.",2017-01-09
52.709,679,False,/Af2jt7m9GLFpR4V11xOsFmT8OKD.jpg,707886,False,/fZBQOScjDT8TAipEyCkLVeDTu5c.jpg,/fZBQOScjDT8TAipEyCkLVeDTu5c.jpg,en,Feel the Beat,"[35, 18, 10402]",Feel the Beat,7.9,"After failing to make it on Broadway, April returns to her hometown and reluctantly begins training a misfit group of young dancers for a competition.",2020-06-19
52.694,6121,False,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,156022,False,/vbl4ZVqelrrzJ16fdDOq9siWbpi.jpg,/vbl4ZVqelrrzJ16fdDOq9siWbpi.jpg,en,The Equalizer,"[53, 28, 80]",The Equalizer,7.2,"McCall believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when he meets Teri, a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.",2014-09-24
52.504,901,False,/zLUVdJfBzPw41c0vdafSB33jT8m.jpg,347969,False,/1yAtke4amRvHlzj4nzDtwOC2hJl.jpg,/1yAtke4amRvHlzj4nzDtwOC2hJl.jpg,en,The Ridiculous 6,"[35, 37]",The Ridiculous 6,5.1,"When his long-lost outlaw father returns, Tommy ""White Knife"" Stockburn goes on an adventure-filled journey across the Old West with his five brothers.",2015-12-11
52.422,1,False,/rSL0qijRbAqApwY4635boYAxBZP.jpg,612571,False,/gw2yYdQmoHXYMPcQE3IZzgbC7Ef.jpg,/gw2yYdQmoHXYMPcQE3IZzgbC7Ef.jpg,en,Every Time I Die,[53],Every Time I Die,9,"When Sam is murdered in a remote lake, his consciousness begins to travel through the bodies of his friends in an effort to protect them from his killer. This dark passage leads him on a greater journey - discovering his own true identity.",2020-10-21
52.375,0,False,/8oDJcU8so5ZzBUaA4N3SRHsowPN.jpg,741279,False,,,en,Dear Leo,[],Dear Leo,0,"Dear Leo follows the story of Annie Duncan as she graduates from high school and starts her freshman year of college, as told through the perspective of letters with her middle-school cousin Leo.",2020-10-01
52.362,5749,False,/54HFDOswRfShCr25Tvt7JaLiIaf.jpg,91314,False,/alItugxBbjNC10ezLSisplhSKJ.jpg,/alItugxBbjNC10ezLSisplhSKJ.jpg,en,Transformers: Age of Extinction,"[28, 12, 878]",Transformers: Age of Extinction,5.9,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",2014-06-25
52.344,4,False,/vFV4GnGheaTRpe5FHHbxyWsOpsp.jpg,639250,False,/iaPdWPtmQXn8JxyPhum72D1yT43.jpg,/iaPdWPtmQXn8JxyPhum72D1yT43.jpg,en,The Voices,"[27, 53]",The Voices,6.3,"Angry and upset after a sudden breakup with her fiancé, Grace Crawford seeks sanctuary at the remote home of her sister, Catherine. It becomes clear that Catherine is suffering from paranoid schizophrenia, much like their late mother, who had taken her own life. While coming to terms with this heavy realization, Grace also uncovers another terrible little secret that has her struggling to maintain her own sanity and ultimately scurrying to save herself and her family from further harm.",2020-07-03
52.294,949,False,/utH781EwjzzXQC6fZUO3cw8L5Ht.jpg,433249,False,/tirhxzSR6g1A9Iayo2lpYW4luUF.jpg,/tirhxzSR6g1A9Iayo2lpYW4luUF.jpg,en,IO,[878],IO,4.8,"As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.",2019-01-18
52.24,9,False,/nNcWwZp6lgDgWosPHcqoCDoX8kb.jpg,637969,False,/bg2zvDRBbR7z9rs2QYnEJaLKoZu.jpg,/bg2zvDRBbR7z9rs2QYnEJaLKoZu.jpg,en,Ravage,"[27, 53]",Ravage,5.6,"When a nature photographer explains to the Police how she fought her way out of the Watchatoomy Valley, they dismiss her crazed and violent story as a meth-induced nightmare. But when they discover that she's telling the truth, it's too late.",2020-08-14
52.104,12,False,/u6vw5DqEvcCMreliZxLamykmWKm.jpg,641483,False,/pvx0FcXzFc47VfaPuIrFC8Oolc6.jpg,/pvx0FcXzFc47VfaPuIrFC8Oolc6.jpg,en,Holly Slept Over,[35],Holly Slept Over,5.8,"This unconventional comedy follows the relationship struggles of a married couple trying to conceive, their friends who have lost their spark, and the tension that ensues when an old college roommate stays over for the weekend.",2020-03-02
52.082,0,False,/qIicLxr7B7gIt5hxZxo423BJLlK.jpg,385128,False,/xXHZeb1yhJvnSHPzZDqee0zfMb6.jpg,/xXHZeb1yhJvnSHPzZDqee0zfMb6.jpg,en,F9,"[28, 53]",F9,0,"Dominic Toretto is leading a quiet life off the grid with Letty and his son, little Brian, but they know that danger always lurks just over their peaceful horizon. This time, that threat will force Dom to confront the sins of his past if he’s going to save those he loves most. His crew joins together to stop a world-shattering plot led by the most skilled assassin and high-performance driver they’ve ever encountered: a man who also happens to be Dom’s forsaken brother, Jakob.",2021-03-31
51.963,7870,False,/672kUEMtTHcaVYSVY4eiHEliHFa.jpg,206647,False,/8EVm1SXjG82VJSs0IMbwdXisbSY.jpg,/8EVm1SXjG82VJSs0IMbwdXisbSY.jpg,en,Spectre,"[28, 12, 53]",Spectre,6.5,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",2015-10-26
51.797,5,False,/gro3wXf2mGMdL8LW3FBkgSO78FW.jpg,708362,False,/6I8YSfE35jw08Pky2z7BbUPuKiX.jpg,/6I8YSfE35jw08Pky2z7BbUPuKiX.jpg,en,Murder Manual,"[18, 27]",Murder Manual,3.6,"Creepy, terrifying chapters from our book of horror include a little girl's journey from a world of nightmares into the nightmare of reality, a gay couple's romantic getaway in Palm Springs that turns murderous, a young woman whose rideshare turns deadly, and a girl who is held captive by a circus that must be rescued by her husband.",2020-05-24
51.657,23,False,/oB3LX9C3FbJvPtrk1J7qHQKvzLr.jpg,623958,False,/gQa5l8NrPHQzoqLeideAzuPMZQj.jpg,/gQa5l8NrPHQzoqLeideAzuPMZQj.jpg,en,The Bay of Silence,[53],The Bay of Silence,4.3,"Will believes his wife Rosalind is innocent of their son's suspected murder, only to discover the devastating truth behind her past links her to another unsolved crime.",2020-08-20
51.519,2027,False,/msqWSQkU403cQKjQHnWLnugv7EY.jpg,400535,False,/13VjjUeJ6mcDUB36XRu4YFpYNSm.jpg,/13VjjUeJ6mcDUB36XRu4YFpYNSm.jpg,en,Sicario: Day of the Soldado,"[28, 80, 18, 53]",Sicario: Day of the Soldado,6.8,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.,2018-06-27
51.512,704,False,/21WsmKivqOE2Vut73z07M8yx84F.jpg,334521,False,/lPdhR8njOQWT3US0vmpQXVoOHFC.jpg,/lPdhR8njOQWT3US0vmpQXVoOHFC.jpg,en,Free Fire,"[28, 80, 9648]",Free Fire,6.3,"A crime drama set in 1970s Boston, about a gun sale which goes wrong.",2017-03-31
51.433,12196,False,/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg,269149,False,/p2fRZzxla6NoRbIH2KOZq0gHb5S.jpg,/p2fRZzxla6NoRbIH2KOZq0gHb5S.jpg,en,Zootopia,"[12, 16, 35, 10751]",Zootopia,7.7,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",2016-02-11
51.432,60,False,/zOrZOaDd5RfF873lKoWE6rkZG9c.jpg,716706,False,/gzyRw9ZwhJQlPkHXTfnk17LAAAc.jpg,/gzyRw9ZwhJQlPkHXTfnk17LAAAc.jpg,en,The Swing of Things,[35],The Swing of Things,5.6,"Bad weather diverts Tom and Laura Jane from their Bahamas dream wedding. So, with friends, parents, and Laura's protective big brother, they land at a mystery hotel in Jamaica—which turns out to be a swinger's resort! Can the innocent couple avoid the nonstop booze, weed, naked bodies, and lusty dolphins long enough to make it to the altar?",2020-07-03
51.396,192,False,/ijJm0RSeKIr67qkHLtSmtigS6ra.jpg,430155,False,/8HbqSozBJxv6UldR9lMUECUlbLI.jpg,/8HbqSozBJxv6UldR9lMUECUlbLI.jpg,ru,Кома,"[28, 14, 878]",Coma,6.2,"A young and talented architect comes to his senses after a horrific accident only to find himself in the odd dystopian world. A world that is filled with the memories of all current coma patients. Just like a human memory this world is fragmental, chaotic and unstable. This is COMA: icecaps, rivers and cities can all exist in a space of a single room and laws of physics are no longer laws as they can be bent.",2019-11-19
51.253,342,False,/jht2FrJLaRH1lpsRHCownjIcgcO.jpg,416194,False,/oqBTd53lYKJ63vbQpAxjDS6Pxvt.jpg,/oqBTd53lYKJ63vbQpAxjDS6Pxvt.jpg,no,Skjelvet,"[28, 53]",The Quake,6.7,"A geologist races against time to save his estranged wife and two children when a devastating earthquake strikes Oslo, Norway.",2018-08-31
51.238,3239,False,/bOth4QmNyEkalwahfPCfiXjNh1r.jpg,637920,False,/4YbHir4Ka4kG7WOdh0anXv1iT8s.jpg,/4YbHir4Ka4kG7WOdh0anXv1iT8s.jpg,tr,7. Koğuştaki Mucize,"[35, 18, 10751]",Miracle in Cell No. 7,8.3,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",2019-10-10
51.21,50,False,/4MnCFcFHYAEMG4NBTUKvjhf5AhU.jpg,535845,False,/oaOZ3EavXCBKXnkNoVTVZykmoOD.jpg,/oaOZ3EavXCBKXnkNoVTVZykmoOD.jpg,en,Brian Banks,[18],Brian Banks,7,An All-American football player's dreams to play in the NFL are halted when he is falsely accused of rape and sent to prison.,2019-08-09
51.191,3006,False,/cQvc9N6JiMVKqol3wcYrGshsIdZ.jpg,345887,False,/a24i4Qw6qFTtkFLQsncv8WPwevj.jpg,/a24i4Qw6qFTtkFLQsncv8WPwevj.jpg,en,The Equalizer 2,"[28, 80, 53]",The Equalizer 2,6.5,"Robert McCall, who serves an unflinching justice for the exploited and oppressed, embarks on a relentless, globe-trotting quest for vengeance when a long-time girl friend is murdered.",2018-07-19
51.159,23,False,/w900HA8MiAEDY3IQl6mz5JY916F.jpg,602411,False,/RA2FjGBj1zMEEblkcXkpTthXzK.jpg,/RA2FjGBj1zMEEblkcXkpTthXzK.jpg,en,Adventures of Aladdin,"[12, 14]",Adventures of Aladdin,4.5,"With the help of a magical lamp, an impoverished young man transforms himself into a prince in order to win the heart of a beautiful princess. A live-action retelling of the 1992 Disney film of the same name.",2019-05-14
51.081,6023,False,/29Qf0zH2pF1YKBxWJIcSvS6ubJq.jpg,158015,False,/tZ0A51DX5UKJbpa15RX0FyduVQT.jpg,/tZ0A51DX5UKJbpa15RX0FyduVQT.jpg,en,The Purge,"[27, 878, 53]",The Purge,6.2,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",2013-05-31
51.068,6153,False,/2Gfjn962aaFSD6eST6QU3oLDZTo.jpg,254128,False,/xYRUnZvUOrAhCw8CrBSLtbVVwNl.jpg,/xYRUnZvUOrAhCw8CrBSLtbVVwNl.jpg,en,San Andreas,"[28, 18, 53]",San Andreas,6.2,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",2015-05-27
50.572,1680,False,/8u0QBGUbZcBW59VEAdmeFl9g98N.jpg,504949,False,/r0AWsZ9dBvC2No3kND9nxv3iRbb.jpg,/r0AWsZ9dBvC2No3kND9nxv3iRbb.jpg,en,The King,"[18, 36, 10752]",The King,7.2,"England, 15th century. Hal, a capricious prince who lives among the populace far from court, is forced by circumstances to reluctantly accept the throne and become Henry V.",2019-10-11
50.555,144,False,/6VZlm8sEwxkE3L5nXxz17QLj1sF.jpg,471707,False,/eqyKWaB3vqvxUHeuih0FSCPFQb0.jpg,/eqyKWaB3vqvxUHeuih0FSCPFQb0.jpg,pl,Boże Ciało,[18],Corpus Christi,7.6,"A pious 20-year-old juvenile delinquent is sent to work at a sawmill in a small town; on arrival, he dresses up as a priest and accidentally takes over the local parish. The arrival of this young, charismatic preacher is an opportunity for the local community to begin the healing process after a tragedy that happened a year prior.",2020-01-09
50.413,646,False,/jjMJy5OxJHpFIaboCklDIYdcfpD.jpg,504562,False,/xMHeU84wLQ9uH9acJ0oPgdii9wO.jpg,/xMHeU84wLQ9uH9acJ0oPgdii9wO.jpg,en,Motherless Brooklyn,"[18, 53]",Motherless Brooklyn,6.8,"New York City, 1957. Lionel Essrog, a private detective living with Tourette syndrome, tries to solve the murder of his mentor and best friend, armed only with vague clues and the strength of his obsessive mind.",2019-10-31
50.404,7496,False,/wVYREutTvI2tmxr6ujrHT704wGF.jpg,138843,False,/mXndmCbpvlqnD6po0EMfxEZcUSn.jpg,/mXndmCbpvlqnD6po0EMfxEZcUSn.jpg,en,The Conjuring,"[27, 53]",The Conjuring,7.5,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",2013-03-20
50.332,61,False,/nR9mgNV2FaXLJs4BzZg160dXWJC.jpg,378112,False,/zfWfKK9MX3EzFGbAQhmCrosHzvG.jpg,/zfWfKK9MX3EzFGbAQhmCrosHzvG.jpg,es,Salma's Big Wish,"[16, 10751]",Salma's Big Wish,6.7,"In the Mexican town of Santa Clara, Salma, a 16 year-old orphan who never got to meet her biological parents, has spent most of her life searching for clues of their identities and whereabouts, that is until she discovers a special book that is filled with stories of the town's past and the history of it's people.",2019-10-24
50.331,374,False,/ylPnfaphW3FrLBUVwAREVtiL9My.jpg,529485,False,/5mubFanEHVFJff4jLQH0uIOThMz.jpg,/5mubFanEHVFJff4jLQH0uIOThMz.jpg,en,The Way Back,[18],The Way Back,6.7,"A former basketball all-star, who has lost his wife and family foundation in a struggle with addiction attempts to regain his soul and salvation by becoming the coach of a disparate ethnically mixed high school basketball team at his alma mater.",2020-03-05
50.32,4135,False,/4TOCAmmcqmLKP31mKYVIiJTje0S.jpg,260346,False,/Ivj0wsH0RU2IEGc8LdvCr97WL1.jpg,/Ivj0wsH0RU2IEGc8LdvCr97WL1.jpg,en,Taken 3,"[28, 53]",Taken 3,6.2,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",2014-12-16
50.264,8388,False,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,228150,False,/1uKHoFWyYJn060dpIXUCU7Wbc15.jpg,/1uKHoFWyYJn060dpIXUCU7Wbc15.jpg,en,Fury,"[10752, 18, 28]",Fury,7.5,"In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",2014-10-15
50.262,0,False,/di1bCAfGoJ0BzNEavLsPyxQ2AaB.jpg,464052,False,/oQs0rp5fpmRyHoYXHJTjyWzC9xq.jpg,/oQs0rp5fpmRyHoYXHJTjyWzC9xq.jpg,en,Wonder Woman 1984,"[28, 12, 14]",Wonder Woman 1984,0,Wonder Woman comes into conflict with the Soviet Union during the Cold War in the 1980s and finds a formidable foe by the name of the Cheetah.,2020-12-23
50.26,36,False,/41qVwAz4ZCc8g7YQETQih8fpB8q.jpg,610290,False,/wRV7dAymBLMM6AB1HDVtjhBVhsO.jpg,/wRV7dAymBLMM6AB1HDVtjhBVhsO.jpg,en,Looks That Kill,"[10749, 18, 35]",Looks That Kill,6.8,The story of a teenage boy who deals with the ups and downs of being lethally attractive.,2020-06-19
